last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,date
2020-01-03 14:32:50,Z,AAPL,299.14,1.0,299.16,2.0,0.0,1.0,2020-01-03 14:32:50.746913,299.16,299.17,0,2020-01-03
2020-01-03 14:32:55,N,AAPL,299.16,2.0,299.17,1.0,1.0,0.0,2020-01-03 14:32:55.023376,299.16,299.17,0,2020-01-03
2020-01-03 14:33:00,Q,AAPL,299.16,4.0,299.17,2.0,0.0,1.0,2020-01-03 14:33:01.513221,299.14,299.17,0,2020-01-03
2020-01-03 14:33:05,N,AAPL,299.14,1.0,299.17,5.0,0.0,0.0,2020-01-03 14:33:05.812791,299.15,299.17,0,2020-01-03
2020-01-03 14:33:10,Y,AAPL,299.15,3.0,299.17,4.0,2.0,0.0,2020-01-03 14:33:10.405815,299.15,299.17,0,2020-01-03
2020-01-03 14:33:15,P,AAPL,299.15,4.0,299.17,3.0,1.0,0.0,2020-01-03 14:33:15.167795,299.17,299.19,0,2020-01-03
2020-01-03 14:33:20,N,AAPL,299.17,2.0,299.19,1.0,0.0,0.0,2020-01-03 14:33:22.140510,299.17,299.19,0,2020-01-03
2020-01-03 14:33:25,Q,AAPL,299.17,2.0,299.19,2.0,0.0,1.0,2020-01-03 14:33:25.603606,299.14,299.18,0,2020-01-03
2020-01-03 14:33:30,N,AAPL,299.14,6.0,299.18,2.0,0.0,0.0,2020-01-03 14:33:30.194767,299.16,299.19,0,2020-01-03
2020-01-03 14:33:35,Z,AAPL,299.16,7.0,299.19,2.0,0.0,1.0,2020-01-03 14:33:35.624295,299.16,299.19,0,2020-01-03
2020-01-03 14:33:40,N,AAPL,299.16,7.0,299.19,1.0,0.0,0.0,2020-01-03 14:33:41.070913,299.18,299.2,0,2020-01-03
2020-01-03 14:33:45,Z,AAPL,299.18,4.0,299.2,3.0,2.0,0.0,2020-01-03 14:33:46.003930,299.17,299.2,0,2020-01-03
2020-01-03 14:33:50,Z,AAPL,299.17,2.0,299.2,1.0,0.0,-1.0,2020-01-03 14:33:50.318652,299.17,299.2,0,2020-01-03
2020-01-03 14:33:55,N,AAPL,299.17,2.0,299.2,3.0,0.0,-1.0,2020-01-03 14:33:55.202775,299.18,299.2,0,2020-01-03
2020-01-03 14:34:00,Q,AAPL,299.18,3.0,299.2,1.0,1.0,0.0,2020-01-03 14:34:02.427961,299.22,299.24,1,2020-01-03
2020-01-03 14:34:05,Q,AAPL,299.22,1.0,299.24,3.0,0.0,0.0,2020-01-03 14:34:05.609245,299.22,299.24,0,2020-01-03
2020-01-03 14:34:10,P,AAPL,299.22,2.0,299.24,5.0,0.0,3.0,2020-01-03 14:34:11.887143,299.22,299.24,0,2020-01-03
2020-01-03 14:34:15,P,AAPL,299.22,7.0,299.24,5.0,-1.0,0.0,2020-01-03 14:34:15.477178,299.22,299.24,0,2020-01-03
2020-01-03 14:34:20,P,AAPL,299.22,10.0,299.24,6.0,2.0,0.0,2020-01-03 14:34:21.207756,299.24,299.26,0,2020-01-03
2020-01-03 14:34:25,Q,AAPL,299.24,5.0,299.26,1.0,0.0,-1.0,2020-01-03 14:34:26.112088,299.25,299.27,0,2020-01-03
2020-01-03 14:34:30,Q,AAPL,299.25,2.0,299.27,3.0,0.0,1.0,2020-01-03 14:34:30.198630,299.27,299.28,0,2020-01-03
2020-01-03 14:34:35,P,AAPL,299.27,1.0,299.28,4.0,0.0,-1.0,2020-01-03 14:34:35.517179,299.27,299.28,0,2020-01-03
2020-01-03 14:34:40,C,AAPL,299.27,1.0,299.28,7.0,0.0,3.0,2020-01-03 14:34:40.098445,299.24,299.26,-1,2020-01-03
2020-01-03 14:34:45,Z,AAPL,299.24,1.0,299.26,1.0,0.0,0.0,2020-01-03 14:34:45.066642,299.23,299.25,0,2020-01-03
2020-01-03 14:34:50,N,AAPL,299.23,5.0,299.25,1.0,2.0,0.0,2020-01-03 14:34:50.058614,299.23,299.25,0,2020-01-03
2020-01-03 14:34:55,N,AAPL,299.23,2.0,299.25,1.0,-1.0,0.0,2020-01-03 14:34:55.175438,299.23,299.25,0,2020-01-03
2020-01-03 14:35:00,N,AAPL,299.23,1.0,299.25,3.0,0.0,2.0,2020-01-03 14:35:00.076540,299.26,299.27,1,2020-01-03
2020-01-03 14:35:05,Q,AAPL,299.26,2.0,299.27,1.0,0.0,-1.0,2020-01-03 14:35:05.005000,299.26,299.28,0,2020-01-03
2020-01-03 14:35:10,J,AAPL,299.26,1.0,299.28,2.0,-2.0,0.0,2020-01-03 14:35:10.036007,299.25,299.27,0,2020-01-03
2020-01-03 14:35:15,Z,AAPL,299.25,1.0,299.27,2.0,0.0,1.0,2020-01-03 14:35:15.835585,299.21,299.23,-1,2020-01-03
2020-01-03 14:35:20,Z,AAPL,299.21,2.0,299.23,1.0,1.0,0.0,2020-01-03 14:35:20.419914,299.23,299.27,0,2020-01-03
2020-01-03 14:35:25,K,AAPL,299.23,4.0,299.27,2.0,1.0,0.0,2020-01-03 14:35:25.201259,299.23,299.26,0,2020-01-03
2020-01-03 14:35:30,Q,AAPL,299.23,2.0,299.26,5.0,0.0,-1.0,2020-01-03 14:35:30.002079,299.24,299.26,0,2020-01-03
2020-01-03 14:35:35,P,AAPL,299.24,2.0,299.26,2.0,0.0,0.0,2020-01-03 14:35:35.540784,299.21,299.24,0,2020-01-03
2020-01-03 14:35:40,Q,AAPL,299.21,5.0,299.24,1.0,0.0,-2.0,2020-01-03 14:35:40.469442,299.23,299.24,0,2020-01-03
2020-01-03 14:35:45,Z,AAPL,299.23,2.0,299.24,1.0,-2.0,0.0,2020-01-03 14:35:46.024003,299.24,299.26,0,2020-01-03
2020-01-03 14:35:50,Q,AAPL,299.24,3.0,299.26,2.0,0.0,1.0,2020-01-03 14:35:50.546814,299.25,299.27,0,2020-01-03
2020-01-03 14:35:55,N,AAPL,299.25,3.0,299.27,1.0,2.0,0.0,2020-01-03 14:35:55.896498,299.26,299.27,0,2020-01-03
2020-01-03 14:36:00,Q,AAPL,299.26,1.0,299.27,1.0,-1.0,0.0,2020-01-03 14:36:00.624593,299.26,299.28,0,2020-01-03
2020-01-03 14:36:05,J,AAPL,299.26,3.0,299.28,1.0,0.0,0.0,2020-01-03 14:36:05.014180,299.33,299.34,1,2020-01-03
2020-01-03 14:36:10,Q,AAPL,299.33,2.0,299.34,4.0,0.0,-1.0,2020-01-03 14:36:10.431822,299.32,299.35,0,2020-01-03
2020-01-03 14:36:15,Q,AAPL,299.32,2.0,299.35,5.0,0.0,0.0,2020-01-03 14:36:15.552148,299.32,299.34,0,2020-01-03
2020-01-03 14:36:20,Z,AAPL,299.32,6.0,299.34,2.0,0.0,-3.0,2020-01-03 14:36:20.781788,299.3,299.34,0,2020-01-03
2020-01-03 14:36:25,Z,AAPL,299.3,5.0,299.34,2.0,0.0,0.0,2020-01-03 14:36:25.088291,299.32,299.33,0,2020-01-03
2020-01-03 14:36:30,B,AAPL,299.32,3.0,299.33,1.0,0.0,0.0,2020-01-03 14:36:30.292294,299.32,299.35,0,2020-01-03
2020-01-03 14:36:35,Z,AAPL,299.32,5.0,299.35,5.0,3.0,3.0,2020-01-03 14:36:35.043972,299.34,299.35,0,2020-01-03
2020-01-03 14:36:40,P,AAPL,299.34,10.0,299.35,5.0,-2.0,0.0,2020-01-03 14:36:40.555817,299.31,299.34,0,2020-01-03
2020-01-03 14:36:45,Q,AAPL,299.31,4.0,299.34,2.0,0.0,0.0,2020-01-03 14:36:45.003014,299.33,299.35,0,2020-01-03
2020-01-03 14:36:50,Q,AAPL,299.33,6.0,299.35,4.0,0.0,1.0,2020-01-03 14:36:51.002678,299.37,299.38,1,2020-01-03
2020-01-03 14:36:55,Z,AAPL,299.37,2.0,299.38,1.0,-1.0,0.0,2020-01-03 14:36:55.107624,299.43,299.45,1,2020-01-03
2020-01-03 14:37:00,N,AAPL,299.43,2.0,299.45,1.0,0.0,-1.0,2020-01-03 14:37:00.081442,299.43,299.45,0,2020-01-03
2020-01-03 14:37:05,Z,AAPL,299.43,2.0,299.45,2.0,-1.0,1.0,2020-01-03 14:37:05.176376,299.45,299.46,0,2020-01-03
2020-01-03 14:37:10,Q,AAPL,299.45,18.0,299.46,19.0,0.0,-1.0,2020-01-03 14:37:10.929570,299.46,299.47,0,2020-01-03
2020-01-03 14:37:15,N,AAPL,299.46,1.0,299.47,2.0,-7.0,0.0,2020-01-03 14:37:15.048285,299.48,299.49,1,2020-01-03
2020-01-03 14:37:20,Z,AAPL,299.48,5.0,299.49,1.0,1.0,-26.0,2020-01-03 14:37:20.065821,299.47,299.49,0,2020-01-03
2020-01-03 14:37:25,K,AAPL,299.47,4.0,299.49,1.0,-1.0,0.0,2020-01-03 14:37:25.155439,299.49,299.5,0,2020-01-03
2020-01-03 14:37:30,Z,AAPL,299.49,1.0,299.5,4.0,0.0,3.0,2020-01-03 14:37:30.189404,299.48,299.49,0,2020-01-03
2020-01-03 14:37:35,P,AAPL,299.48,2.0,299.49,1.0,0.0,0.0,2020-01-03 14:37:35.043106,299.5,299.54,1,2020-01-03
2020-01-03 14:37:40,N,AAPL,299.5,3.0,299.54,3.0,2.0,0.0,2020-01-03 14:37:40.466997,299.5,299.53,0,2020-01-03
2020-01-03 14:37:45,N,AAPL,299.5,5.0,299.53,4.0,0.0,-1.0,2020-01-03 14:37:45.136684,299.52,299.53,0,2020-01-03
2020-01-03 14:37:50,P,AAPL,299.52,1.0,299.53,1.0,0.0,-1.0,2020-01-03 14:37:50.205122,299.51,299.54,0,2020-01-03
2020-01-03 14:37:55,Z,AAPL,299.51,3.0,299.54,3.0,0.0,2.0,2020-01-03 14:37:56.182224,299.51,299.54,0,2020-01-03
2020-01-03 14:38:00,Q,AAPL,299.51,3.0,299.54,3.0,0.0,0.0,2020-01-03 14:38:01.603195,299.45,299.48,-1,2020-01-03
2020-01-03 14:38:05,K,AAPL,299.45,2.0,299.48,2.0,0.0,0.0,2020-01-03 14:38:05.143690,299.48,299.51,0,2020-01-03
2020-01-03 14:38:10,Z,AAPL,299.48,1.0,299.51,3.0,-1.0,2.0,2020-01-03 14:38:10.062208,299.44,299.47,-1,2020-01-03
2020-01-03 14:38:15,N,AAPL,299.44,1.0,299.47,2.0,-4.0,0.0,2020-01-03 14:38:15.454087,299.44,299.46,0,2020-01-03
2020-01-03 14:38:20,Q,AAPL,299.44,2.0,299.46,2.0,0.0,0.0,2020-01-03 14:38:20.081381,299.44,299.48,0,2020-01-03
2020-01-03 14:38:25,Z,AAPL,299.44,3.0,299.48,1.0,0.0,-1.0,2020-01-03 14:38:25.045457,299.47,299.49,0,2020-01-03
2020-01-03 14:38:30,N,AAPL,299.47,3.0,299.49,1.0,2.0,-4.0,2020-01-03 14:38:30.039159,299.46,299.48,0,2020-01-03
2020-01-03 14:38:35,P,AAPL,299.46,2.0,299.48,2.0,0.0,1.0,2020-01-03 14:38:35.048663,299.47,299.5,0,2020-01-03
2020-01-03 14:38:40,B,AAPL,299.47,1.0,299.5,3.0,0.0,0.0,2020-01-03 14:38:40.325948,299.48,299.49,0,2020-01-03
2020-01-03 14:38:45,Q,AAPL,299.48,1.0,299.49,1.0,-2.0,0.0,2020-01-03 14:38:46.179808,299.47,299.5,0,2020-01-03
2020-01-03 14:38:50,Z,AAPL,299.47,4.0,299.5,9.0,-14.0,7.0,2020-01-03 14:38:54.535008,299.47,299.5,0,2020-01-03
2020-01-03 14:38:55,Z,AAPL,299.47,1.0,299.5,9.0,-3.0,0.0,2020-01-03 14:38:55.111625,299.48,299.5,0,2020-01-03
2020-01-03 14:39:00,K,AAPL,299.48,7.0,299.5,3.0,0.0,-1.0,2020-01-03 14:39:01.394130,299.48,299.5,0,2020-01-03
2020-01-03 14:39:05,P,AAPL,299.48,9.0,299.5,3.0,2.0,0.0,2020-01-03 14:39:05.772864,299.46,299.49,0,2020-01-03
2020-01-03 14:39:10,Q,AAPL,299.46,1.0,299.49,2.0,0.0,1.0,2020-01-03 14:39:10.323501,299.49,299.52,0,2020-01-03
2020-01-03 14:39:15,Q,AAPL,299.49,1.0,299.52,5.0,0.0,0.0,2020-01-03 14:39:15.048149,299.5,299.52,0,2020-01-03
2020-01-03 14:39:20,Q,AAPL,299.5,2.0,299.52,1.0,1.0,0.0,2020-01-03 14:39:20.048496,299.5,299.51,0,2020-01-03
2020-01-03 14:39:25,N,AAPL,299.5,2.0,299.51,2.0,0.0,1.0,2020-01-03 14:39:25.332675,299.5,299.53,0,2020-01-03
2020-01-03 14:39:30,Q,AAPL,299.5,3.0,299.53,5.0,0.0,0.0,2020-01-03 14:39:30.250919,299.5,299.51,0,2020-01-03
2020-01-03 14:39:35,P,AAPL,299.5,20.0,299.51,1.0,18.0,0.0,2020-01-03 14:39:37.160072,299.5,299.53,0,2020-01-03
2020-01-03 14:39:40,Z,AAPL,299.5,20.0,299.53,1.0,0.0,-1.0,2020-01-03 14:39:43.391633,299.48,299.51,0,2020-01-03
2020-01-03 14:39:45,Q,AAPL,299.48,1.0,299.51,3.0,0.0,-1.0,2020-01-03 14:39:45.101760,299.48,299.49,0,2020-01-03
2020-01-03 14:39:50,Q,AAPL,299.48,1.0,299.49,2.0,-18.0,1.0,2020-01-03 14:39:51.079767,299.48,299.51,0,2020-01-03
2020-01-03 14:39:55,Z,AAPL,299.48,6.0,299.51,1.0,0.0,0.0,2020-01-03 14:39:55.062344,299.48,299.51,0,2020-01-03
2020-01-03 14:40:00,N,AAPL,299.48,2.0,299.51,1.0,0.0,0.0,2020-01-03 14:40:00.024543,299.49,299.51,0,2020-01-03
2020-01-03 14:40:05,N,AAPL,299.49,4.0,299.51,2.0,2.0,-2.0,2020-01-03 14:40:06.100955,299.47,299.48,-1,2020-01-03
2020-01-03 14:40:10,Z,AAPL,299.47,4.0,299.48,1.0,3.0,-2.0,2020-01-03 14:40:10.398849,299.37,299.4,-1,2020-01-03
2020-01-03 14:40:15,N,AAPL,299.37,2.0,299.4,1.0,-3.0,0.0,2020-01-03 14:40:15.040861,299.37,299.41,0,2020-01-03
2020-01-03 14:40:20,P,AAPL,299.37,3.0,299.41,3.0,0.0,1.0,2020-01-03 14:40:20.030206,299.41,299.42,0,2020-01-03
2020-01-03 14:40:25,N,AAPL,299.41,3.0,299.42,2.0,1.0,0.0,2020-01-03 14:40:25.897294,299.41,299.43,0,2020-01-03
2020-01-03 14:40:30,N,AAPL,299.41,3.0,299.43,1.0,0.0,0.0,2020-01-03 14:40:31.045258,299.35,299.38,-1,2020-01-03
2020-01-03 14:40:35,N,AAPL,299.35,1.0,299.38,3.0,-2.0,0.0,2020-01-03 14:40:35.423107,299.32,299.35,0,2020-01-03
2020-01-03 14:40:40,N,AAPL,299.32,2.0,299.35,2.0,0.0,-1.0,2020-01-03 14:40:40.423458,299.36,299.39,1,2020-01-03
2020-01-03 14:40:45,Z,AAPL,299.36,1.0,299.39,2.0,0.0,0.0,2020-01-03 14:40:45.055208,299.37,299.39,0,2020-01-03
2020-01-03 14:40:50,K,AAPL,299.37,20.0,299.39,1.0,-1.0,0.0,2020-01-03 14:40:50.796969,299.38,299.41,0,2020-01-03
2020-01-03 14:40:55,Q,AAPL,299.38,21.0,299.41,5.0,20.0,0.0,2020-01-03 14:40:55.102837,299.41,299.43,0,2020-01-03
2020-01-03 14:41:00,N,AAPL,299.41,1.0,299.43,2.0,-4.0,-2.0,2020-01-03 14:41:00.031807,299.45,299.47,1,2020-01-03
2020-01-03 14:41:05,Q,AAPL,299.45,1.0,299.47,2.0,0.0,0.0,2020-01-03 14:41:05.123519,299.45,299.48,0,2020-01-03
2020-01-03 14:41:10,N,AAPL,299.45,2.0,299.48,2.0,0.0,-1.0,2020-01-03 14:41:10.017188,299.45,299.48,0,2020-01-03
2020-01-03 14:41:15,N,AAPL,299.45,2.0,299.48,2.0,-2.0,0.0,2020-01-03 14:41:15.004520,299.45,299.48,0,2020-01-03
2020-01-03 14:41:20,Q,AAPL,299.45,2.0,299.48,2.0,0.0,0.0,2020-01-03 14:41:20.618310,299.47,299.48,0,2020-01-03
2020-01-03 14:41:25,K,AAPL,299.47,1.0,299.48,3.0,-9.0,0.0,2020-01-03 14:41:25.063983,299.48,299.51,0,2020-01-03
2020-01-03 14:41:30,P,AAPL,299.48,2.0,299.51,2.0,1.0,0.0,2020-01-03 14:41:30.704007,299.51,299.54,0,2020-01-03
2020-01-03 14:41:35,N,AAPL,299.51,2.0,299.54,2.0,0.0,0.0,2020-01-03 14:41:35.264834,299.5,299.52,0,2020-01-03
2020-01-03 14:41:40,P,AAPL,299.5,1.0,299.52,3.0,-9.0,0.0,2020-01-03 14:41:40.650981,299.5,299.52,0,2020-01-03
2020-01-03 14:41:45,Q,AAPL,299.5,3.0,299.52,2.0,0.0,1.0,2020-01-03 14:41:46.123517,299.47,299.5,0,2020-01-03
2020-01-03 14:41:50,N,AAPL,299.47,1.0,299.5,4.0,0.0,1.0,2020-01-03 14:41:50.021454,299.48,299.51,0,2020-01-03
2020-01-03 14:41:55,Z,AAPL,299.48,4.0,299.51,1.0,0.0,0.0,2020-01-03 14:41:55.257801,299.51,299.53,0,2020-01-03
2020-01-03 14:42:00,Q,AAPL,299.51,8.0,299.53,2.0,0.0,-1.0,2020-01-03 14:42:01.568157,299.55,299.57,1,2020-01-03
2020-01-03 14:42:05,Z,AAPL,299.55,3.0,299.57,1.0,-1.0,0.0,2020-01-03 14:42:05.015627,299.55,299.57,0,2020-01-03
2020-01-03 14:42:10,Z,AAPL,299.55,2.0,299.57,1.0,1.0,0.0,2020-01-03 14:42:11.247332,299.54,299.57,0,2020-01-03
2020-01-03 14:42:15,N,AAPL,299.54,1.0,299.57,2.0,0.0,-3.0,2020-01-03 14:42:15.106203,299.54,299.55,0,2020-01-03
2020-01-03 14:42:20,Z,AAPL,299.54,1.0,299.55,2.0,0.0,0.0,2020-01-03 14:42:21.051758,299.55,299.58,0,2020-01-03
2020-01-03 14:42:25,Z,AAPL,299.55,2.0,299.58,1.0,0.0,0.0,2020-01-03 14:42:26.669994,299.57,299.59,0,2020-01-03
2020-01-03 14:42:30,Q,AAPL,299.57,2.0,299.59,2.0,1.0,-1.0,2020-01-03 14:42:30.831470,299.54,299.57,0,2020-01-03
2020-01-03 14:42:35,K,AAPL,299.54,3.0,299.57,1.0,0.0,0.0,2020-01-03 14:42:35.241022,299.55,299.59,0,2020-01-03
2020-01-03 14:42:40,N,AAPL,299.55,4.0,299.59,2.0,0.0,1.0,2020-01-03 14:42:40.351675,299.56,299.59,0,2020-01-03
2020-01-03 14:42:45,N,AAPL,299.56,1.0,299.59,3.0,-4.0,0.0,2020-01-03 14:42:45.007104,299.56,299.57,0,2020-01-03
2020-01-03 14:42:50,Q,AAPL,299.56,1.0,299.57,1.0,0.0,-1.0,2020-01-03 14:42:50.034352,299.52,299.56,0,2020-01-03
2020-01-03 14:42:55,Q,AAPL,299.52,3.0,299.56,1.0,0.0,-3.0,2020-01-03 14:42:55.063067,299.54,299.57,0,2020-01-03
2020-01-03 14:43:00,Q,AAPL,299.54,2.0,299.57,4.0,0.0,1.0,2020-01-03 14:43:00.014205,299.56,299.59,0,2020-01-03
2020-01-03 14:43:05,N,AAPL,299.56,2.0,299.59,2.0,-1.0,0.0,2020-01-03 14:43:05.357804,299.56,299.59,0,2020-01-03
2020-01-03 14:43:10,Q,AAPL,299.56,2.0,299.59,2.0,1.0,0.0,2020-01-03 14:43:10.557511,299.56,299.59,0,2020-01-03
2020-01-03 14:43:15,K,AAPL,299.56,5.0,299.59,3.0,1.0,0.0,2020-01-03 14:43:15.765240,299.56,299.59,0,2020-01-03
2020-01-03 14:43:20,K,AAPL,299.56,4.0,299.59,5.0,2.0,0.0,2020-01-03 14:43:20.482872,299.56,299.59,0,2020-01-03
2020-01-03 14:43:25,N,AAPL,299.56,3.0,299.59,3.0,0.0,-1.0,2020-01-03 14:43:26.288285,299.55,299.58,0,2020-01-03
2020-01-03 14:43:30,Z,AAPL,299.55,5.0,299.58,3.0,0.0,1.0,2020-01-03 14:43:30.242252,299.54,299.57,0,2020-01-03
2020-01-03 14:43:35,K,AAPL,299.54,1.0,299.57,12.0,-4.0,1.0,2020-01-03 14:43:36.536412,299.55,299.56,0,2020-01-03
2020-01-03 14:43:40,K,AAPL,299.55,5.0,299.56,2.0,4.0,0.0,2020-01-03 14:43:41.846752,299.57,299.59,1,2020-01-03
2020-01-03 14:43:45,N,AAPL,299.57,3.0,299.59,2.0,0.0,0.0,2020-01-03 14:43:45.326727,299.57,299.59,0,2020-01-03
2020-01-03 14:43:50,Z,AAPL,299.57,2.0,299.59,1.0,0.0,-1.0,2020-01-03 14:43:50.868644,299.57,299.59,0,2020-01-03
2020-01-03 14:43:55,Z,AAPL,299.57,2.0,299.59,2.0,0.0,1.0,2020-01-03 14:43:55.162747,299.55,299.57,0,2020-01-03
2020-01-03 14:44:00,Q,AAPL,299.55,1.0,299.57,1.0,0.0,0.0,2020-01-03 14:44:00.035620,299.56,299.58,0,2020-01-03
2020-01-03 14:44:05,Z,AAPL,299.56,1.0,299.58,3.0,-2.0,0.0,2020-01-03 14:44:06.924363,299.57,299.59,0,2020-01-03
2020-01-03 14:44:10,P,AAPL,299.57,1.0,299.59,2.0,-1.0,0.0,2020-01-03 14:44:10.570950,299.56,299.58,0,2020-01-03
2020-01-03 14:44:15,Q,AAPL,299.56,5.0,299.58,2.0,0.0,-2.0,2020-01-03 14:44:15.001919,299.57,299.58,0,2020-01-03
2020-01-03 14:44:20,P,AAPL,299.57,1.0,299.58,1.0,-4.0,0.0,2020-01-03 14:44:20.655765,299.53,299.54,-1,2020-01-03
2020-01-03 14:44:25,P,AAPL,299.53,1.0,299.54,4.0,0.0,3.0,2020-01-03 14:44:25.501010,299.5,299.52,-1,2020-01-03
2020-01-03 14:44:30,Z,AAPL,299.5,6.0,299.52,2.0,0.0,0.0,2020-01-03 14:44:30.161188,299.5,299.52,0,2020-01-03
2020-01-03 14:44:35,N,AAPL,299.5,6.0,299.52,2.0,0.0,1.0,2020-01-03 14:44:35.241357,299.55,299.57,1,2020-01-03
2020-01-03 14:44:40,N,AAPL,299.55,4.0,299.57,2.0,-1.0,0.0,2020-01-03 14:44:40.107214,299.52,299.55,0,2020-01-03
2020-01-03 14:44:45,Z,AAPL,299.52,2.0,299.55,5.0,1.0,4.0,2020-01-03 14:44:45.029568,299.54,299.57,0,2020-01-03
2020-01-03 14:44:50,Q,AAPL,299.54,4.0,299.57,3.0,0.0,-1.0,2020-01-03 14:44:50.072160,299.55,299.58,0,2020-01-03
2020-01-03 14:44:55,Q,AAPL,299.55,5.0,299.58,2.0,0.0,-1.0,2020-01-03 14:44:55.068003,299.51,299.54,-1,2020-01-03
2020-01-03 14:45:00,Z,AAPL,299.51,5.0,299.54,5.0,0.0,4.0,2020-01-03 14:45:00.109805,299.54,299.56,0,2020-01-03
2020-01-03 14:45:05,Z,AAPL,299.54,1.0,299.56,1.0,0.0,-4.0,2020-01-03 14:45:05.070913,299.51,299.53,-1,2020-01-03
2020-01-03 14:45:10,N,AAPL,299.51,1.0,299.53,1.0,0.0,0.0,2020-01-03 14:45:10.044987,299.54,299.57,1,2020-01-03
2020-01-03 14:45:15,N,AAPL,299.54,5.0,299.57,2.0,0.0,0.0,2020-01-03 14:45:15.265578,299.54,299.56,0,2020-01-03
2020-01-03 14:45:20,Q,AAPL,299.54,2.0,299.56,1.0,0.0,-1.0,2020-01-03 14:45:20.023504,299.54,299.56,0,2020-01-03
2020-01-03 14:45:25,Z,AAPL,299.54,2.0,299.56,2.0,0.0,1.0,2020-01-03 14:45:26.162893,299.51,299.54,0,2020-01-03
2020-01-03 14:45:30,K,AAPL,299.51,1.0,299.54,5.0,-1.0,0.0,2020-01-03 14:45:30.205684,299.5,299.51,0,2020-01-03
2020-01-03 14:45:35,K,AAPL,299.5,2.0,299.51,4.0,0.0,3.0,2020-01-03 14:45:35.194064,299.48,299.5,0,2020-01-03
2020-01-03 14:45:40,Z,AAPL,299.48,1.0,299.5,3.0,0.0,1.0,2020-01-03 14:45:40.090424,299.5,299.51,0,2020-01-03
2020-01-03 14:45:45,Q,AAPL,299.5,1.0,299.51,2.0,0.0,1.0,2020-01-03 14:45:45.141528,299.5,299.52,0,2020-01-03
2020-01-03 14:45:50,Z,AAPL,299.5,2.0,299.52,1.0,0.0,0.0,2020-01-03 14:45:50.060122,299.52,299.54,0,2020-01-03
2020-01-03 14:45:55,Z,AAPL,299.52,3.0,299.54,2.0,0.0,-19.0,2020-01-03 14:45:55.297024,299.53,299.55,0,2020-01-03
2020-01-03 14:46:00,P,AAPL,299.53,1.0,299.55,19.0,-4.0,0.0,2020-01-03 14:46:04.094886,299.52,299.54,0,2020-01-03
2020-01-03 14:46:05,Z,AAPL,299.52,5.0,299.54,2.0,0.0,-17.0,2020-01-03 14:46:07.026251,299.51,299.52,0,2020-01-03
2020-01-03 14:46:10,Z,AAPL,299.51,2.0,299.52,4.0,-1.0,0.0,2020-01-03 14:46:10.132412,299.52,299.55,0,2020-01-03
2020-01-03 14:46:15,P,AAPL,299.52,4.0,299.55,19.0,0.0,-1.0,2020-01-03 14:46:15.000111,299.53,299.55,0,2020-01-03
2020-01-03 14:46:20,N,AAPL,299.53,2.0,299.55,16.0,1.0,0.0,2020-01-03 14:46:20.592314,299.54,299.55,0,2020-01-03
2020-01-03 14:46:25,P,AAPL,299.54,2.0,299.55,15.0,-7.0,0.0,2020-01-03 14:46:27.346954,299.54,299.55,0,2020-01-03
2020-01-03 14:46:30,P,AAPL,299.54,4.0,299.55,13.0,0.0,-2.0,2020-01-03 14:46:30.798787,299.55,299.55,0,2020-01-03
2020-01-03 14:46:35,N,AAPL,299.55,4.0,299.55,3.0,0.0,-2.0,2020-01-03 14:46:38.975855,299.55,299.57,0,2020-01-03
2020-01-03 14:46:40,K,AAPL,299.55,6.0,299.57,4.0,4.0,1.0,2020-01-03 14:46:41.121322,299.56,299.58,0,2020-01-03
2020-01-03 14:46:45,Q,AAPL,299.56,4.0,299.58,1.0,1.0,0.0,2020-01-03 14:46:45.103853,299.57,299.58,0,2020-01-03
2020-01-03 14:46:50,P,AAPL,299.57,1.0,299.58,1.0,-1.0,0.0,2020-01-03 14:46:50.465815,299.58,299.59,0,2020-01-03
2020-01-03 14:46:55,P,AAPL,299.58,4.0,299.59,11.0,0.0,0.0,2020-01-03 14:46:57.374520,299.55,299.56,-1,2020-01-03
2020-01-03 14:47:00,Q,AAPL,299.55,1.0,299.56,1.0,0.0,0.0,2020-01-03 14:47:00.160449,299.55,299.57,0,2020-01-03
2020-01-03 14:47:05,N,AAPL,299.55,2.0,299.57,4.0,0.0,0.0,2020-01-03 14:47:05.133070,299.49,299.51,-1,2020-01-03
2020-01-03 14:47:10,Z,AAPL,299.49,3.0,299.51,2.0,0.0,1.0,2020-01-03 14:47:10.011451,299.46,299.49,0,2020-01-03
2020-01-03 14:47:15,Z,AAPL,299.46,5.0,299.49,3.0,0.0,1.0,2020-01-03 14:47:16.151535,299.47,299.49,0,2020-01-03
2020-01-03 14:47:20,Q,AAPL,299.47,2.0,299.49,1.0,1.0,0.0,2020-01-03 14:47:20.042471,299.48,299.49,0,2020-01-03
2020-01-03 14:47:25,Z,AAPL,299.48,3.0,299.49,6.0,-1.0,0.0,2020-01-03 14:47:25.011498,299.47,299.49,0,2020-01-03
2020-01-03 14:47:30,Q,AAPL,299.47,2.0,299.49,1.0,-2.0,0.0,2020-01-03 14:47:30.104703,299.47,299.49,0,2020-01-03
2020-01-03 14:47:35,Q,AAPL,299.47,2.0,299.49,2.0,0.0,-1.0,2020-01-03 14:47:35.041274,299.38,299.4,-1,2020-01-03
